Canonicalized SMILES,Standardized SMILES,Canonicalized Taste,Original Labels,Source,multi_taste
CC(NC(=O)C(CC(=O)O)NC(=S)Nc1ccc(C#N)cc1)C(=O)NC(C1CC1)C1CC1,CC(NC(=O)C(CC(=O)O)NC(=S)Nc1ccc(C#N)cc1)C(=O)NC(C1CC1)C1CC1,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(NC(=O)C(CC(=O)O)NC(=S)Nc1ccc(C#N)cc1)c1ccccc1,CC(NC(=O)C(CC(=O)O)NC(=S)Nc1ccc(C#N)cc1)c1ccccc1,sweet,"Sweet, Sweetness",chemtastes_db,0
N#Cc1ccc(NC(=S)NC(CC(=O)O)c2ccccc2)cc1,N#Cc1ccc(NC(=S)NC(CC(=O)O)c2ccccc2)cc1,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1)C(=O)NC(C1CC1)C1CC1,CC(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1)C(=O)NC(C1CC1)C1CC1,sweet,"Sweet, Sweetness",chemtastes_db,0
N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccc3c(c2)CCC3)cc1,N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccc3c(c2)CCC3)cc1,sweet,"Sweet, Sweetness",chemtastes_db,0
N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccccc2[N+](=O)[O-])cc1,N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccccc2[N+](=O)[O-])cc1,sweet,"Sweet, Sweetness",chemtastes_db,0
N#Cc1ccc(NC(=O)NC(CC(=O)O)c2cccc(O)c2)cc1,N#Cc1ccc(NC(=O)NC(CC(=O)O)c2cccc(O)c2)cc1,sweet,"Sweet, Sweetness",chemtastes_db,0
COc1cccc(C(CC(=O)O)NC(=O)Nc2ccc(C#N)cc2)c1,COc1cccc(C(CC(=O)O)NC(=O)Nc2ccc(C#N)cc2)c1,sweet,"Sweet, Sweetness",chemtastes_db,0
N#Cc1ccc(NC(=O)NC(CC(=O)O)c2cccc([N+](=O)[O-])c2)cc1,N#Cc1ccc(NC(=O)NC(CC(=O)O)c2cccc([N+](=O)[O-])c2)cc1,sweet,"Sweet, Sweetness",chemtastes_db,0
CCc1ccc(C(CC(=O)O)NC(=O)Nc2ccc(C#N)cc2)cc1,CCc1ccc(C(CC(=O)O)NC(=O)Nc2ccc(C#N)cc2)cc1,sweet,"Sweet, Sweetness",chemtastes_db,0
N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccc(O)cc2)cc1,N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccc(O)cc2)cc1,sweet,"Sweet, Sweetness",chemtastes_db,0
COc1ccc(C(CC(=O)O)NC(=O)Nc2ccc(C#N)cc2)cc1,COc1ccc(C(CC(=O)O)NC(=O)Nc2ccc(C#N)cc2)cc1,sweet,"Sweet, Sweetness",chemtastes_db,0
N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccc([N+](=O)[O-])cc2)cc1,N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccc([N+](=O)[O-])cc2)cc1,sweet,"Sweet, Sweetness",chemtastes_db,0
N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccc3ccccc3c2)cc1,N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccc3ccccc3c2)cc1,sweet,"Sweet, Sweetness",chemtastes_db,0
N#Cc1ccc(NC(=O)NC(CC(=O)O)c2cnc3ccccc3c2)cc1,N#Cc1ccc(NC(=O)NC(CC(=O)O)c2cnc3ccccc3c2)cc1,sweet,"Sweet, Sweetness",chemtastes_db,0
COC(=O)C(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1)C(F)(F)F,COC(=O)C(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1)C(F)(F)F,sweet,"Sweet, Sweetness",chemtastes_db,0
COC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1,COC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1)c1ccccc1,CC(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1)c1ccccc1,sweet,"Sweet, Sweetness",chemtastes_db,0
COC(=O)C(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1)c1ccccc1,COC(=O)C(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1)c1ccccc1,sweet,"Sweet, Sweetness",chemtastes_db,0
COC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1,COC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1,sweet,"Sweet, Sweetness",chemtastes_db,0
CCCOC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1,CCCOC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1,sweet,"Sweet, Sweetness",chemtastes_db,0
COC(=O)C(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1)C(=O)OC1C2(C)CCC(C2)C1(C)C,COC(=O)C(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1)C(=O)OC1C2(C)CCC(C2)C1(C)C,sweet,"Sweet, Sweetness",chemtastes_db,0
N#Cc1ccc(NC(=O)NC(CC(=O)O)Cc2ccccc2)cc1,N#Cc1ccc(NC(=O)NC(CC(=O)O)Cc2ccccc2)cc1,sweet,"Sweet, Sweetness",chemtastes_db,0
N#Cc1ccc(NC(=O)NC(CCc2ccccc2)CC(=O)O)cc1,N#Cc1ccc(NC(=O)NC(CCc2ccccc2)CC(=O)O)cc1,sweet,"Sweet, Sweetness",chemtastes_db,0
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(F)cc1,COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(F)cc1,sweet,"Sweet, Sweetness",chemtastes_db,0
CCCOC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1,CCCOC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1,sweet,"Sweet, Sweetness",chemtastes_db,0
NC(=O)c1ccc(NC(=O)NC(CC(=O)O)c2cccnc2)cn1,NC(=O)c1ccc(NC(=O)NC(CC(=O)O)c2cccnc2)cn1,sweet,"Sweet, Sweetness",chemtastes_db,0
NC(=O)c1ccc(NC(=O)NC(CC(=O)O)c2ccccc2)cn1,NC(=O)c1ccc(NC(=O)NC(CC(=O)O)c2ccccc2)cn1,sweet,"Sweet, Sweetness",chemtastes_db,0
N#Cc1ccc(NC(=O)NC(CC(=O)O)c2cccnc2)cn1,N#Cc1ccc(NC(=O)NC(CC(=O)O)c2cccnc2)cn1,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(=O)OCC(NC(=O)C(N)CC(=O)O)C(C)O,CC(=O)OCC(NC(=O)C(N)CC(=O)O)C(C)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(=O)OCC(CO)NC(=O)C(N)CC(=O)O,CC(=O)OCC(CO)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(=O)OCC(NC(=O)C(N)CC(=O)O)C(C)C,CC(=O)OCC(NC(=O)C(N)CC(=O)O)C(C)C,sweet,"Sweet, Sweetness",chemtastes_db,0
CCCC(COC(C)=O)NC(=O)C(N)CC(=O)O,CCCC(COC(C)=O)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(=O)OCC(C)NC(=O)C(N)CC(=O)O,CC(=O)OCC(C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(=O)OCCNC(=O)C(N)CC(=O)O,CC(=O)OCCNC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
COC(=O)C(COC(C)=O)NC(=O)C(N)CC(=O)O,COC(=O)C(COC(C)=O)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C1CC1)C1CC1,CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C1CC1)C1CC1,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C(C)(C)C)C(C)(C)C,CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C(C)(C)C)C(C)(C)C,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)S(=O)(=O)C1(C)C,CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)S(=O)(=O)C1(C)C,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)[S+]([O-])C1(C)C,CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)[S+]([O-])C1(C)C,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)CC1(C)C,CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)CC1(C)C,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)CCCC1(C)C,CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)CCCC1(C)C,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(COC(=O)C(C)(C)C)NC(=O)C(N)CC(=O)O,CC(COC(=O)C(C)(C)C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C(C)C)C(C)C,CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C(C)C)C(C)C,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(NC(=O)C(N)CC(=O)O)NC(=O)C1C(C)CCCC1C,CC(NC(=O)C(N)CC(=O)O)NC(=O)C1C(C)CCCC1C,sweet,"Sweet, Sweetness",chemtastes_db,0
COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1C(C)CCCC1C,COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1C(C)CCCC1C,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C1CC1)C(C)(C)C,CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C1CC1)C(C)(C)C,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C)C1CC1,CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C)C1CC1,sweet,"Sweet, Sweetness",chemtastes_db,0
CCC(CC)C(=O)OCC(C)NC(=O)C(N)CC(=O)O,CCC(CC)C(=O)OCC(C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CCC(C)C(=O)OCC(C)NC(=O)C(N)CC(=O)O,CCC(C)C(=O)OCC(C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
C=C(C)C(=O)OCC(C)NC(=O)C(N)CC(=O)O,C=C(C)C(=O)OCC(C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CCC(COC(=O)C(C)C)NC(=O)C(N)CC(=O)O,CCC(COC(=O)C(C)C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(COC(=O)C(C)C)NC(=O)C(N)CC(=O)O,CC(COC(=O)C(C)C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)C(O)C1(C)C,CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)C(O)C1(C)C,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(C)CC(=O)OCC(C)NC(=O)C(N)CC(=O)O,CC(C)CC(=O)OCC(C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CCC(C)(CC)NC(=O)C(C)NC(=O)C(N)CC(=O)O,CCC(C)(CC)NC(=O)C(C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CCOC(=O)OC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC,CCOC(=O)OC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC,sweet,"Sweet, Sweetness",chemtastes_db,0
CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCCC1C,CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCCC1C,sweet,"Sweet, Sweetness",chemtastes_db,0
CCC(C)C(=O)OCC(CO)NC(=O)C(N)CC(=O)O,CCC(C)C(=O)OCC(CO)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(C)C(=O)OCC(CO)NC(=O)C(N)CC(=O)O,CC(C)C(=O)OCC(CO)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(C)CC(=O)OCC(CO)NC(=O)C(N)CC(=O)O,CC(C)CC(=O)OCC(CO)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CC(C)CC(C)(C)C1,COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CC(C)CC(C)(C)C1,sweet,"Sweet, Sweetness",chemtastes_db,0
COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCCC1C,COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCCC1C,sweet,"Sweet, Sweetness",chemtastes_db,0
COC(=O)C(COC(=O)C(C)C)NC(=O)C(N)CC(=O)O,COC(=O)C(COC(=O)C(C)C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCC(C)C1,COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCC(C)C1,sweet,"Sweet, Sweetness",chemtastes_db,0
COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCC(C)CC1,COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCC(C)CC1,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(C)C(=O)OCCNC(=O)C(N)CC(=O)O,CC(C)C(=O)OCCNC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(C)CC(=O)OCCNC(=O)C(N)CC(=O)O,CC(C)CC(=O)OCCNC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
COC(=O)C(COC(=O)C(C)(C)C)NC(=O)C(N)CC(=O)O,COC(=O)C(COC(=O)C(C)(C)C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(C)C(=O)OCC(NC(=O)C(N)CC(=O)O)C(C)C,CC(C)C(=O)OCC(NC(=O)C(N)CC(=O)O)C(C)C,sweet,"Sweet, Sweetness",chemtastes_db,0
COC(=O)CCC(NC(=O)C(N)CC(=O)O)C(=O)OC,COC(=O)CCC(NC(=O)C(N)CC(=O)O)C(=O)OC,sweet,"Sweet, Sweetness",chemtastes_db,0
COC(=O)C(C)CC(NC(=O)C(N)CC(=O)O)C(=O)OC,COC(=O)C(C)CC(NC(=O)C(N)CC(=O)O)C(=O)OC,sweet,"Sweet, Sweetness",chemtastes_db,0
CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC(=O)OC(C)(C)C,CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC(=O)OC(C)(C)C,sweet,"Sweet, Sweetness",chemtastes_db,0
CCCCOC(=O)C(C)NC(=O)C(N)CC(=O)O,CCCCOC(=O)C(C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CCCCOC(=O)C(CO)NC(=O)C(N)CC(=O)O,CCCCOC(=O)C(CO)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(CC1CCCCC1)NC(=O)C(N)CC(=O)O,CC(CC1CCCCC1)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CCCCC(NC(=O)C(N)CC(=O)O)C(=O)OCC,CCCCC(NC(=O)C(N)CC(=O)O)C(=O)OCC,sweet,"Sweet, Sweetness",chemtastes_db,0
CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(C)O,CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(C)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CCOC(=O)C(CO)NC(=O)C(N)CC(=O)O,CCOC(=O)C(CO)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(NC(=O)C(N)CC(=O)O)C(O)c1ccccc1,CC(NC(=O)C(N)CC(=O)O)C(O)c1ccccc1,sweet,"Sweet, Sweetness",chemtastes_db,0
COC(=O)C(NC(=O)C(N)CC(=O)O)C(C)c1ccccc1,COC(=O)C(NC(=O)C(N)CC(=O)O)C(C)c1ccccc1,sweet,"Sweet, Sweetness",chemtastes_db,0
CCC(NC(=O)C(N)CC(=O)O)C(=O)OC,CCC(NC(=O)C(N)CC(=O)O)C(=O)OC,sweet,"Sweet, Sweetness",chemtastes_db,0
CCCCCC(NC(=O)C(N)CC(=O)O)C(=O)OC,CCCCCC(NC(=O)C(N)CC(=O)O)C(=O)OC,sweet,"Sweet, Sweetness",chemtastes_db,0
CCCCC(NC(=O)C(N)CC(=O)O)C(=O)OC,CCCCC(NC(=O)C(N)CC(=O)O)C(=O)OC,sweet,"Sweet, Sweetness",chemtastes_db,0
CCCCCCC(NC(=O)C(N)CC(=O)O)C(=O)OC,CCCCCCC(NC(=O)C(N)CC(=O)O)C(=O)OC,sweet,"Sweet, Sweetness",chemtastes_db,0
CCCC(NC(=O)C(N)CC(=O)O)C(=O)OC,CCCC(NC(=O)C(N)CC(=O)O)C(=O)OC,sweet,"Sweet, Sweetness",chemtastes_db,0
COC(=O)C(CCC(C)C)NC(=O)C(N)CC(=O)O,COC(=O)C(CCC(C)C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CCCOC(=O)C(CC)NC(=O)C(N)CC(=O)O,CCCOC(=O)C(CC)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CCCOC(=O)C(CCC)NC(=O)C(N)CC(=O)O,CCCOC(=O)C(CCC)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(COc1ccccc1)NC(=O)C(N)CC(=O)O,CC(COc1ccccc1)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(C)(Cc1ccccc1)NC(=O)C(N)CC(=O)O,CC(C)(Cc1ccccc1)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CCCOC(=O)CNC(=O)C(N)CC(=O)O,CCCOC(=O)CNC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
COC(=O)C(NC(=O)C(N)CC(=O)O)C(C)O,COC(=O)C(NC(=O)C(N)CC(=O)O)C(C)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CCCC(O)C(NC(=O)C(N)CC(=O)O)C(=O)OC,CCCC(O)C(NC(=O)C(N)CC(=O)O)C(=O)OC,sweet,"Sweet, Sweetness",chemtastes_db,0
COC(=O)C(CO)NC(=O)C(N)CC(=O)O,COC(=O)C(CO)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CCCOC(=O)C(NC(=O)C(N)CC(=O)O)C(C)O,CCCOC(=O)C(NC(=O)C(N)CC(=O)O)C(C)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CCCOC(=O)C(CO)NC(=O)C(N)CC(=O)O,CCCOC(=O)C(CO)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CCCCCC(C)C(C)NC(=O)C(N)CC(=O)O,CCCCCC(C)C(C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CCOC(=O)CC(NC(=O)C(N)CC(=O)O)C(=O)OC,CCOC(=O)CC(NC(=O)C(N)CC(=O)O)C(=O)OC,sweet,"Sweet, Sweetness",chemtastes_db,0
CCOC(=O)CC(C)NC(=O)C(N)CC(=O)O,CCOC(=O)CC(C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CCOCCC(C)NC(=O)C(N)CC(=O)O,CCOCCC(C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
COC(=O)CC(C)NC(=O)C(N)CC(=O)O,COC(=O)CC(C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
COC(=O)C(CCCNC(C)=O)NC(=O)C(N)CC(=O)O,COC(=O)C(CCCNC(C)=O)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(C)CCC(C)NC(=O)C(N)CC(=O)O,CC(C)CCC(C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
COC(=O)C(CCCCNC(C)=O)NC(=O)C(N)CC(=O)O,COC(=O)C(CCCCNC(C)=O)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CCCCCC(C)NC(=O)C(N)CC(=O)O,CCCCCC(C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(NC(=O)C(N)CC(=O)O)NC(=O)C1CC2CCC1C2,CC(NC(=O)C(N)CC(=O)O)NC(=O)C1CC2CCC1C2,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(NC(=O)C(N)CC(=O)O)NC(=O)C(C1CC1)C1CC1,CC(NC(=O)C(N)CC(=O)O)NC(=O)C(C1CC1)C1CC1,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(NC(=O)C(N)CC(=O)O)NC(=O)C(C)(C)C,CC(NC(=O)C(N)CC(=O)O)NC(=O)C(C)(C)C,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(COC(=O)C1CCC1C)NC(=O)C(N)CC(=O)O,CC(COC(=O)C1CCC1C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(COC(=O)C1CC1C)NC(=O)C(N)CC(=O)O,CC(COC(=O)C1CC1C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(Cc1ccc(O)cc1)NC(=O)C(N)CC(=O)O,CC(Cc1ccc(O)cc1)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CCCC(=O)OCC(CO)NC(=O)C(N)CC(=O)O,CCCC(=O)OCC(CO)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CCCC(=O)OCC(NC(=O)C(N)CC(=O)O)C(C)C,CCCC(=O)OCC(NC(=O)C(N)CC(=O)O)C(C)C,sweet,"Sweet, Sweetness",chemtastes_db,0
CCCC(=O)OCC(C)NC(=O)C(N)CC(=O)O,CCCC(=O)OCC(C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
NC(CC(=O)O)C(=O)NC(CO)COC(=O)C1CCC1,NC(CC(=O)O)C(=O)NC(CO)COC(=O)C1CCC1,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(C)C(COC(=O)C1CCC1)NC(=O)C(N)CC(=O)O,CC(C)C(COC(=O)C1CCC1)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CCC(COC(=O)C1CCC1)NC(=O)C(N)CC(=O)O,CCC(COC(=O)C1CCC1)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(COC(=O)C1CCC1)NC(=O)C(N)CC(=O)O,CC(COC(=O)C1CCC1)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(NC(=O)C(N)CC(=O)O)C(=O)NC1CCCCC1,CC(NC(=O)C(N)CC(=O)O)C(=O)NC1CCCCC1,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(NC(=O)C(N)CC(=O)O)NC(=O)C1CCCCC1,CC(NC(=O)C(N)CC(=O)O)NC(=O)C1CCCCC1,sweet,"Sweet, Sweetness",chemtastes_db,0
CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCCC1,CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCCC1,sweet,"Sweet, Sweetness",chemtastes_db,0
NC(CC(=O)O)C(=O)NC(CO)C(=O)OC1CCCCC1,NC(CC(=O)O)C(=O)NC(CO)C(=O)OC1CCCCC1,sweet,"Sweet, Sweetness",chemtastes_db,0
COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCCC1,COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCCC1,sweet,"Sweet, Sweetness",chemtastes_db,0
NC(CC(=O)O)C(=O)NC(CO)COC(=O)C1CCCC1,NC(CC(=O)O)C(=O)NC(CO)COC(=O)C1CCCC1,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(COC(=O)C1CCCC1)NC(=O)C(N)CC(=O)O,CC(COC(=O)C1CCCC1)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(NC(=O)C(N)CC(=O)O)NC(=O)C1CCCC1,CC(NC(=O)C(N)CC(=O)O)NC(=O)C1CCCC1,sweet,"Sweet, Sweetness",chemtastes_db,0
CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCC1,CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCC1,sweet,"Sweet, Sweetness",chemtastes_db,0
COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCC1,COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCC1,sweet,"Sweet, Sweetness",chemtastes_db,0
NC(CC(=O)O)C(=O)NC(CO)COC(=O)C1CC1,NC(CC(=O)O)C(=O)NC(CO)COC(=O)C1CC1,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(C)C(COC(=O)C1CC1)NC(=O)C(N)CC(=O)O,CC(C)C(COC(=O)C1CC1)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CCC(COC(=O)C1CC1)NC(=O)C(N)CC(=O)O,CCC(COC(=O)C1CC1)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CC(COC(=O)C1CC1)NC(=O)C(N)CC(=O)O,CC(COC(=O)C1CC1)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
CCCCC(=O)OCC(C)NC(=O)C(N)CC(=O)O,CCCCC(=O)OCC(C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,0
