Canonicalized SMILES,Canonicalized Taste,Original Labels,Source,mol,standardised_smiles
CC(NC(=Nc1ccc2c(c1)OCO2)NCC(=O)O)c1ccccc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5b5a0>,CC(NC(=Nc1ccc2c(c1)OCO2)NCC(=O)O)c1ccccc1
CC(NC(=Nc1cc(Cl)cc(Cl)c1)NCC(=O)O)c1ccccc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd591c0>,CC(NC(=Nc1cc(Cl)cc(Cl)c1)NCC(=O)O)c1ccccc1
O=C(O)CNC(=Nc1cc(Cl)cc(Cl)c1)NCc1ccccc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd586d0>,O=C(O)CNC(=Nc1cc(Cl)cc(Cl)c1)NCc1ccccc1
CC(NC(=Nc1cc(Cl)cc(Cl)c1)NCC(=O)O)C1CCCCC1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd59540>,CC(NC(=Nc1cc(Cl)cc(Cl)c1)NCC(=O)O)C1CCCCC1
O=C(O)CNC(=Nc1cc(Cl)cc(Cl)c1)NC1CCCCCCC1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5a500>,O=C(O)CNC(=Nc1cc(Cl)cc(Cl)c1)NC1CCCCCCC1
O=C(O)CNC(=Nc1cc(Cl)cc(Cl)c1)NCC1CCCCC1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5aa40>,O=C(O)CNC(=Nc1cc(Cl)cc(Cl)c1)NCC1CCCCC1
O=C(O)CNC(=Nc1cc(Cl)cc(Cl)c1)Nc1cccc2ccccc12,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd58dd0>,O=C(O)CNC(=Nc1cc(Cl)cc(Cl)c1)Nc1cccc2ccccc12
O=C(O)CNC(=Nc1cc(Cl)cc(Cl)c1)NC1CCCCCC1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5a570>,O=C(O)CNC(=Nc1cc(Cl)cc(Cl)c1)NC1CCCCCC1
CCCCC(C)NC(=Nc1cc(Cl)cc(Cl)c1)NCC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5ac70>,CCCCC(C)NC(=Nc1cc(Cl)cc(Cl)c1)NCC(=O)O
O=C(O)CNC(=Nc1cc(Cl)cc(Cl)c1)Nc1cc(Cl)cc(Cl)c1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd59700>,O=C(O)CNC(=Nc1cc(Cl)cc(Cl)c1)Nc1cc(Cl)cc(Cl)c1
CCOc1ccc(C2CC(=O)c3c(O)cccc3O2)cc1O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd59620>,CCOc1ccc(C2CC(=O)c3c(O)cccc3O2)cc1O
COc1ccc(C2CC(=O)c3c(O)cccc3O2)cc1O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd59690>,COc1ccc(C2CC(=O)c3c(O)cccc3O2)cc1O
CCCOc1ccc(C2CC(=O)c3c(O)cccc3O2)cc1O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd595b0>,CCCOc1ccc(C2CC(=O)c3c(O)cccc3O2)cc1O
CCOC(=O)C(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1)C(=O)OCC,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5a5e0>,CCOC(=O)C(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1)C(=O)OCC
COC(=O)C(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1)C(=O)OC,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5a6c0>,COC(=O)C(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1)C(=O)OC
COC(=O)C(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1)C1CCCCC1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5a420>,COC(=O)C(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1)C1CCCCC1
CCOC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5a490>,CCOC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1
COC(=O)c1ccc(NC(=O)NC(CC(=O)O)C(=O)NC(Cc2ccccc2)C(=O)OC)cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5a3b0>,COC(=O)c1ccc(NC(=O)NC(CC(=O)O)C(=O)NC(Cc2ccccc2)C(=O)OC)cc1
CNS(=O)(=O)c1ccc(NC(=O)NC(CC(=O)O)C(=O)NC(Cc2ccccc2)C(=O)OC)cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd587b0>,CNS(=O)(=O)c1ccc(NC(=O)NC(CC(=O)O)C(=O)NC(Cc2ccccc2)C(=O)OC)cc1
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=S)Nc1ccc([N+](=O)[O-])cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd58820>,COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=S)Nc1ccc([N+](=O)[O-])cc1
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd59af0>,COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1
CCCCC(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1)C(=O)OC,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd58120>,CCCCC(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1)C(=O)OC
CCCC(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1)C(=O)OC,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd582e0>,CCCC(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1)C(=O)OC
COC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5a1f0>,COC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1
COC(=O)C(CC1CCCCC1)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5a180>,COC(=O)C(CC1CCCCC1)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1
O=C(O)CCNC(=O)Oc1ccc([N+](=O)[O-])cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5b610>,O=C(O)CCNC(=O)Oc1ccc([N+](=O)[O-])cc1
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C(C)=O)cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd58430>,COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C(C)=O)cc1
NC(=O)c1ccc(NC(=O)NC(CC(=O)O)c2cccc(O)c2)cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5bed0>,NC(=O)c1ccc(NC(=O)NC(CC(=O)O)c2cccc(O)c2)cc1
NC(=O)c1ccc(NC(=O)NC(CC(=O)O)c2cccnc2)cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd59f50>,NC(=O)c1ccc(NC(=O)NC(CC(=O)O)c2cccnc2)cc1
CC(NC(=O)C(CC(=O)O)NC(=S)Nc1ccc(C#N)cc1)C(=O)NC(C1CC1)C1CC1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5a340>,CC(NC(=O)C(CC(=O)O)NC(=S)Nc1ccc(C#N)cc1)C(=O)NC(C1CC1)C1CC1
CC(NC(=O)C(CC(=O)O)NC(=S)Nc1ccc(C#N)cc1)c1ccccc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5b680>,CC(NC(=O)C(CC(=O)O)NC(=S)Nc1ccc(C#N)cc1)c1ccccc1
N#Cc1ccc(NC(=S)NC(CC(=O)O)c2ccccc2)cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5b7d0>,N#Cc1ccc(NC(=S)NC(CC(=O)O)c2ccccc2)cc1
CC(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1)C(=O)NC(C1CC1)C1CC1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd59850>,CC(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1)C(=O)NC(C1CC1)C1CC1
N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccc3c(c2)CCC3)cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5a650>,N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccc3c(c2)CCC3)cc1
N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccccc2[N+](=O)[O-])cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd58f20>,N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccccc2[N+](=O)[O-])cc1
N#Cc1ccc(NC(=O)NC(CC(=O)O)c2cccc(O)c2)cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd58f90>,N#Cc1ccc(NC(=O)NC(CC(=O)O)c2cccc(O)c2)cc1
COc1cccc(C(CC(=O)O)NC(=O)Nc2ccc(C#N)cc2)c1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd58eb0>,COc1cccc(C(CC(=O)O)NC(=O)Nc2ccc(C#N)cc2)c1
N#Cc1ccc(NC(=O)NC(CC(=O)O)c2cccc([N+](=O)[O-])c2)cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd58350>,N#Cc1ccc(NC(=O)NC(CC(=O)O)c2cccc([N+](=O)[O-])c2)cc1
CCc1ccc(C(CC(=O)O)NC(=O)Nc2ccc(C#N)cc2)cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd58ac0>,CCc1ccc(C(CC(=O)O)NC(=O)Nc2ccc(C#N)cc2)cc1
N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccc(O)cc2)cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd589e0>,N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccc(O)cc2)cc1
COc1ccc(C(CC(=O)O)NC(=O)Nc2ccc(C#N)cc2)cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd58040>,COc1ccc(C(CC(=O)O)NC(=O)Nc2ccc(C#N)cc2)cc1
N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccc([N+](=O)[O-])cc2)cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd590e0>,N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccc([N+](=O)[O-])cc2)cc1
N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccc3ccccc3c2)cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd580b0>,N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccc3ccccc3c2)cc1
N#Cc1ccc(NC(=O)NC(CC(=O)O)c2cnc3ccccc3c2)cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5ba00>,N#Cc1ccc(NC(=O)NC(CC(=O)O)c2cnc3ccccc3c2)cc1
COC(=O)C(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1)C(F)(F)F,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5b920>,COC(=O)C(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1)C(F)(F)F
COC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5a9d0>,COC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1
CC(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1)c1ccccc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5a960>,CC(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1)c1ccccc1
COC(=O)C(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1)c1ccccc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd59150>,COC(=O)C(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1)c1ccccc1
COC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5b990>,COC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1
CCCOC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5a8f0>,CCCOC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1
COC(=O)C(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1)C(=O)OC1C2(C)CCC(C2)C1(C)C,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5a880>,COC(=O)C(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1)C(=O)OC1C2(C)CCC(C2)C1(C)C
N#Cc1ccc(NC(=O)NC(CC(=O)O)Cc2ccccc2)cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd58970>,N#Cc1ccc(NC(=O)NC(CC(=O)O)Cc2ccccc2)cc1
N#Cc1ccc(NC(=O)NC(CCc2ccccc2)CC(=O)O)cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd58cf0>,N#Cc1ccc(NC(=O)NC(CCc2ccccc2)CC(=O)O)cc1
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(F)cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5ac00>,COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(F)cc1
CCCOC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5ab20>,CCCOC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1
NC(=O)c1ccc(NC(=O)NC(CC(=O)O)c2cccnc2)cn1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd598c0>,NC(=O)c1ccc(NC(=O)NC(CC(=O)O)c2cccnc2)cn1
NC(=O)c1ccc(NC(=O)NC(CC(=O)O)c2ccccc2)cn1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd59d20>,NC(=O)c1ccc(NC(=O)NC(CC(=O)O)c2ccccc2)cn1
N#Cc1ccc(NC(=O)NC(CC(=O)O)c2cccnc2)cn1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5cf90>,N#Cc1ccc(NC(=O)NC(CC(=O)O)c2cccnc2)cn1
CC(=O)OCC(NC(=O)C(N)CC(=O)O)C(C)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5c740>,CC(=O)OCC(NC(=O)C(N)CC(=O)O)C(C)O
CC(=O)OCC(CO)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5c890>,CC(=O)OCC(CO)NC(=O)C(N)CC(=O)O
CC(=O)OCC(NC(=O)C(N)CC(=O)O)C(C)C,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5d620>,CC(=O)OCC(NC(=O)C(N)CC(=O)O)C(C)C
CCCC(COC(C)=O)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5dbd0>,CCCC(COC(C)=O)NC(=O)C(N)CC(=O)O
CC(=O)OCC(C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5de00>,CC(=O)OCC(C)NC(=O)C(N)CC(=O)O
CC(=O)OCCNC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5e650>,CC(=O)OCCNC(=O)C(N)CC(=O)O
COC(=O)C(COC(C)=O)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5e730>,COC(=O)C(COC(C)=O)NC(=O)C(N)CC(=O)O
CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C1CC1)C1CC1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5e7a0>,CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C1CC1)C1CC1
CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C(C)(C)C)C(C)(C)C,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5e960>,CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C(C)(C)C)C(C)(C)C
CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)S(=O)(=O)C1(C)C,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5ea40>,CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)S(=O)(=O)C1(C)C
CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)S(=O)C1(C)C,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5eb20>,CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)[S+]([O-])C1(C)C
CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)CC1(C)C,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5eb90>,CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)CC1(C)C
CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)CCCC1(C)C,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5eea0>,CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)CCCC1(C)C
CC(COC(=O)C(C)(C)C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5fd80>,CC(COC(=O)C(C)(C)C)NC(=O)C(N)CC(=O)O
CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C(C)C)C(C)C,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5f840>,CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C(C)C)C(C)C
CC(NC(=O)C(N)CC(=O)O)NC(=O)C1C(C)CCCC1C,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5fc30>,CC(NC(=O)C(N)CC(=O)O)NC(=O)C1C(C)CCCC1C
COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1C(C)CCCC1C,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5ff40>,COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1C(C)CCCC1C
CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C1CC1)C(C)(C)C,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5fdf0>,CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C1CC1)C(C)(C)C
CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C)C1CC1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5fca0>,CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C)C1CC1
CCC(CC)C(=O)OCC(C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5fbc0>,CCC(CC)C(=O)OCC(C)NC(=O)C(N)CC(=O)O
CCC(C)C(=O)OCC(C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5f8b0>,CCC(C)C(=O)OCC(C)NC(=O)C(N)CC(=O)O
C=C(C)C(=O)OCC(C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5f610>,C=C(C)C(=O)OCC(C)NC(=O)C(N)CC(=O)O
CCC(COC(=O)C(C)C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5f5a0>,CCC(COC(=O)C(C)C)NC(=O)C(N)CC(=O)O
CC(COC(=O)C(C)C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5f530>,CC(COC(=O)C(C)C)NC(=O)C(N)CC(=O)O
CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)C(O)C1(C)C,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5f4c0>,CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)C(O)C1(C)C
CC(C)CC(=O)OCC(C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5f300>,CC(C)CC(=O)OCC(C)NC(=O)C(N)CC(=O)O
CCC(C)(CC)NC(=O)C(C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5f290>,CCC(C)(CC)NC(=O)C(C)NC(=O)C(N)CC(=O)O
CCOC(=O)OC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5f220>,CCOC(=O)OC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC
CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCCC1C,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5ed50>,CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCCC1C
CCC(C)C(=O)OCC(CO)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5ece0>,CCC(C)C(=O)OCC(CO)NC(=O)C(N)CC(=O)O
CC(C)C(=O)OCC(CO)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5e8f0>,CC(C)C(=O)OCC(CO)NC(=O)C(N)CC(=O)O
CC(C)CC(=O)OCC(CO)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5e5e0>,CC(C)CC(=O)OCC(CO)NC(=O)C(N)CC(=O)O
COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CC(C)CC(C)(C)C1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5e570>,COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CC(C)CC(C)(C)C1
COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCCC1C,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5e500>,COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCCC1C
COC(=O)C(COC(=O)C(C)C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5e0a0>,COC(=O)C(COC(=O)C(C)C)NC(=O)C(N)CC(=O)O
COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCC(C)C1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd5e030>,COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCC(C)C1
